domain	phylum	className	order	family	genus	EM205_C_DG1_2A	EM291_LS_DG3_3A	EM245-T0	EM109-T3	EM248-T0	EM274-T0	EM330-T0	EM049-T6	EM176-T0	EM211-T0	EM054-T6	EMc04	EM223-T0	EM283_C_DG2_3A	EM214-T0	EM270-T0	EM148_R_NA_NA	EM363-T0	EM102-T0	EM105-T3	EM203-T0	EM271-T0	EM350_DH_DG2_3A	EM134-T3	EM326_R_DG2_2A	EM257-T0	EM232_R_DG1_2A	EM354-T0	EM282-T0	EM206-T0	EM195-T0	EM073-T6	EMc13	EM355-T0	EM283-T0	EM081-T0	EM366-T0	EM166_LS_DG3_4B	EM136-T0	EM259-T0	EM238_LS_DG3_3A	EM219-T0	EM361-T0	EM262-T0	EM177-T0	EM213-T0	EM089-T0	EM234-T0	EM338_DH_DG2_3A	EM327-T0	EM199-T0	EM168-T3	EM185-T0	EM364-T0	EM044-T0	EM215-T0	EM243-T0	EM244-T0	EM337_R_DG3_2A	EM047-T6	EM183-T3	EMc05	EM204-T0	EM175-T0	EM106-T3	EM203_C_DG1_3A	EM208_LS_DG4_4B	EM272-T0	191 ELDERMET samples	EM143-T3	EM291-T0	EM224-T0	EM082-T0	EM192-T0	EM284-T0	EM356-T0	EMc12	EM260-T0	EM237-T0	EM138-T3	EM172_C_DG2_1A	EM227_LS_DG4_3A	EM193-T0	EM178-T0	EMc11	EM365-T0	EM326-T0	EM209_R_NA_NA	EM233-T0	EM166-T0	EM172-T0	EM217-T0	EM161-T3	EM334_DH_DG2_1B	EM323-T0	EM205-T0	EM232-T0	EM120-T3	EM219_R_DG3_4B	EM253-T0	EM268-T0	EM171-T0	EM338-T0	EM277-T0	EM060-T0	EM096-T3	EM041-T0	EM318-T0	EM228-T0	EM197-T0	EM150-T0	EM242-T0	EM268_C_DG2_1B	EM169-T0	EM235-T0	EM188-T0	EM238-T0	EM328-T0	EMc07	EM177_C_DG2_1B	EM175_C_DG2_2B	EM222-T0	EMc10	EM179-T0	EMc03	EM144-T0	EM210-T0	EM053-T6	EM181-T0	EM191-T0	EM039_C_NA_NA	EM293-T0	EM247-T0	EM293_LS_DG2_4B	EM227-T0	EM122-T3	EM187-T0	EM265-T0	EM254-T0	EM239-T0	EM159-T0	EM350-T0	EM278-T0	EM231-T0	EM071-T0	EM191_L_DG4_3A	EM095-T0	EM321-T0	EM012-T0	EM251_C_DG1_1B	EMc06	EM189-T0	EM358-T0	EM263-T0	EM212-T0	EM221_LS_DG3_3B	EM093-T6	EM261-T0	EM142-T3	EM084-T3	EM198-T0	EMc08	EM357-T0	EM286-T0	EM276-T0	EM337-T0	EM017-T0	EM059-T6	EM119-T3	EM241-T0	EM252-T0	EM157-T3	EM269-T0	EM272_DH_DG2_3A	EM319-T0	EM100-T6	EM229-T0	EMc01	EM182-T0	EM015-T0	EM208-T0	EM094-T0	EM220-T0	EM242_LS_DG3_2B	EM240-T0	EM305_R_DG2_2A	EM264-T0	EM158-T0	EM221-T0	EM255-T0	EM308_LS_DG4_3A	EM133-T3	EM320-T0	EMc02	EM072-T6	EM207-T0	EM230-T0	EM351-T0	EM279-T0	EM110-T3	EM190-T0	EM251-T0	EM334-T0	EM275-T0	EM055-T6	EM273-T0	EM176_C_DG2_1B	EM107-T3	EM275_LS_DG3_2A	EM173_L_NA_NA	EMc09
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	0	0	14	0	0	0	0	0	73	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	10	14	0	0	0	0	0	21	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	37	10	163	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	32	0	11	25	0	0	12	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	362	0	19	0	0	0	0	0	0	98	0	0	0	0	0	0	204	2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	79	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	213	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	11	0	0	0	0	0
Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylohalobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	0	0	23	0	0	0	0	0	0	0	0	0	0	0	66	108	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	24	0	0	0	1983	253	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	49	0	0	0	0	0	0	0	0	37	0	0	0	0	0	52	0	18	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	58	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	23	41	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	78	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus	0	0	68	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	1528	0	220	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0
Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Nostocales	Nostocaceae	Nodularia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Obesumbacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	29	18	70	664	2865	1175	0	3742	1163	1648	2053	966	804	0	1237	98	0	807	0	3052	231	852	22	1062	13	145	32	2023	3859	2187	985	800	1541	2244	981	86	0	11	1615	1643	0	1959	713	1653	897	368	147	1840	20	3633	442	1051	1850	861	310	2479	1018	2052	16	0	723	779	254	384	1046	18	0	1585	292549	770	2038	2489	823	1481	8722	1550	1802	165	1553	3008	18	16	758	632	3265	70	1149	21	1475	2708	1043	1746	2095	16	527	883	940	521	15	1698	0	209	1051	1206	273	3512	3239	3504	1553	1721	3368	3422	0	1046	799	5480	4554	86	886	23	0	3627	0	2203	457	650	893	2683	523	1313	0	590	1048	0	4121	14347	3346	2217	533	4991	331	10112	1446	711	793	15	2931	1044	19	21	232	230	3398	1169	1469	18	334	1141	220	2756	0	4522	940	2092	900	852	1690	2806	595	0	835	780	1069	22	2704	557	12	3169	315	706	2720	951	1020	20	694	0	1358	1609	1734	2875	25	874	405	324	3501	694	5672	844	2953	337	870	2450	621	818	1487	672	0	1691	0	0	1365
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	0	0	76	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	12	13	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	1804	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	0	0	172	113	0	0	13	0	0	71	0	0	2603	0	27	0	0	0	0	0	0	1361	0	0	0	0	0	0	0	26	0	0	237	0	0	13	0	0	0	20	0	0	75	0	25	62	0	0	0	0	0	1073	159	1273	0	0	0	0	0	0	0	0	35	0	145	0	0	0	24276	0	0	0	0	0	0	0	81	98	0	1634	0	0	23	0	0	0	178	0	18	0	21	0	0	0	0	119	0	89	0	632	0	313	0	0	0	0	4053	0	1030	15	0	0	0	564	374	0	238	448	0	0	0	761	13	0	25	0	24	0	630	0	0	0	91	0	0	0	158	0	1224	163	1386	0	600	119	21	0	273	0	0	0	29	432	0	0	0	0	116	0	0	0	0	0	0	0	0	962	0	0	0	0	0	0	0	0	0	0	458	415	0	0	17	0	0	0	187	0	0	0	0	0	0	0	0	0	0	45	2661	0	50	885	187	224	0	0	11	0	0	275	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aquificae	Aquificae (class)	Aquificales	Hydrogenothermaceae	Persephonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Pleurocapsales	unclassified (derived from Pleurocapsales)	Pleurocapsa	0	0	0	0	0	11	0	20	0	0	15	0	33	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	10	0	0	0	389	0	0	0	0	0	0	18	0	0	0	0	0	0	31	0	0	0	0	0	0	0	13	0	0	0	22	0	0	17	0	24	24	0	0	13	0	0	0	0	51	0	0	18	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	169	0	0	18	0	0	0	0	14	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	31	0	0	0	11	0	0	0	26	19	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	13	95	0	0	0	0	0	0	0	0	0	0	0	45	18	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	656	0	0	465	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	42	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0	1515	423	68	1004	0	0	0	0	0	0	2502	0	4405	475	0	46	0	0	483	294	0	0	21	564	0	0	0	0	0	0	0	0	0	0	0	0	38	975	0	0	168	290	0	23	0	64	25	118	0	0	0	47	0	0	34	0	51	0	0	342	0	0	241	57	0	0	38636	0	0	0	0	0	0	493	43	366	26	0	20	0	0	0	15	0	108	27	0	0	91	0	19	35	0	40	0	65	0	733	0	303	42	182	0	0	0	0	0	0	0	0	0	0	38	0	0	106	34	0	0	0	0	0	48	219	0	0	0	0	0	0	0	0	0	0	13	0	0	53	0	0	431	0	17	0	0	164	0	18	0	244	46	80	0	0	0	1687	40	1298	0	115	1791	87	0	834	0	435	61	0	14	0	169	0	0	187	0	0	0	0	0	0	0	0	2427	0	0	406	0	0	0	170	1175	0	0	137	0	263	12	41	309	180	2110	0	71	0	0	154	0	13	0
Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Prochlorales	Prochlorococcaceae	Prochlorococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	unclassified (derived from Bacteroidetes)	unclassified (derived from Bacteroidetes)	unclassified (derived from Bacteroidetes)	Prolixibacter	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1165	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	27	0	0	0	0	0	0	0	55	34	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Proteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
